timestamp,value,hour
2018-09-12 18:45:00,1.6633969148,18
2018-09-12 19:00:00,1.3148031552633335,19
2018-09-12 19:15:00,1.570440713564,19
2018-09-12 19:30:00,1.4410751422233332,19
2018-09-12 19:45:00,1.3571627696346666,19
2018-09-12 20:00:00,1.5715802749,20
2018-09-12 20:15:00,1.3267047166813333,20
2018-09-12 20:30:00,1.5987558523813334,20
2018-09-12 20:45:00,1.3992361386606667,20
2018-09-12 21:00:00,1.5005169868466666,21
2018-09-12 21:15:00,1.5255251248666668,21
2018-09-12 21:30:00,1.2016590277333334,21
2018-09-12 21:45:00,1.5187216122946665,21
2018-09-12 22:00:00,1.2096103191366665,22
2018-09-12 22:15:00,1.5444884935999998,22
2018-09-12 22:30:00,1.360745135942,22
2018-09-12 22:45:00,1.41476890246,22
2018-09-12 23:00:00,1.4702453613273332,23
2018-09-12 23:15:00,1.268471535046,23
2018-09-12 23:30:00,1.5804813782366667,23
2018-09-12 23:45:00,1.2369317928933332,23
2018-09-13 00:00:00,1.5271871964133332,0
2018-09-13 00:15:00,1.3055352131533333,0
2018-09-13 00:30:00,1.4162539482099998,0
2018-09-13 00:45:00,1.5022874037406666,0
2018-09-13 01:00:00,1.2039390405006667,1
2018-09-13 01:15:00,1.527175831794,1
2018-09-13 01:30:00,1.2451102574653334,1
2018-09-13 01:45:00,1.5177262703566667,1
2018-09-13 02:00:00,1.3046190420766666,2
2018-09-13 02:15:00,1.4052879254013333,2
2018-09-13 02:30:00,1.5269929885846667,2
2018-09-13 02:45:00,1.2216085116053332,2
2018-09-13 03:00:00,1.5770653804139998,3
2018-09-13 03:15:00,1.1441698551166666,3
2018-09-13 03:30:00,1.4770987272246667,3
2018-09-13 03:45:00,1.3202541987086667,3
2018-09-13 04:00:00,1.4153783798206665,4
2018-09-13 04:15:00,1.631168206532,4
2018-09-13 04:30:00,1.235221290588,4
2018-09-13 04:45:00,1.5962397893259999,4
2018-09-13 05:00:00,1.116599464416,5
2018-09-13 05:15:00,1.6487216790506667,5
2018-09-13 05:30:00,1.3006373643859999,5
2018-09-13 05:45:00,1.4789148648580002,5
2018-09-13 06:00:00,1.56696905295,6
2018-09-13 06:15:00,1.3442987680426666,6
2018-09-13 06:30:00,1.5793109337493334,6
2018-09-13 06:45:00,1.3351129293433333,6
2018-09-13 07:00:00,1.6491878827420001,7
2018-09-13 07:15:00,1.300439620018,7
2018-09-13 07:30:00,1.6653505563733333,7
2018-09-13 07:45:00,2.396140146256,7
2018-09-13 08:00:00,1.4045670668286665,8
2018-09-13 08:15:00,1.5999909877786667,8
2018-09-13 08:30:00,1.2267526229226666,8
2018-09-13 08:45:00,1.612405776978,8
2018-09-13 09:00:00,1.2881947994226666,9
2018-09-13 09:15:00,1.5310767571133332,9
2018-09-13 09:30:00,1.5069131215413334,9
2018-09-13 09:45:00,1.4021617094673333,9
2018-09-13 10:00:00,1.585213120778,10
2018-09-13 10:15:00,1.3261009693133334,10
2018-09-13 10:30:00,1.6133351087580001,10
2018-09-13 10:45:00,1.282514254252,10
2018-09-13 11:00:00,1.5502539555226666,11
2018-09-13 11:15:00,1.45330286026,11
2018-09-13 11:30:00,1.348057047526,11
2018-09-13 11:45:00,1.6502811670306665,11
2018-09-13 12:00:00,1.2271117289846667,12
2018-09-13 12:15:00,1.6276371558506668,12
2018-09-13 12:30:00,1.3378983259213333,12
2018-09-13 12:45:00,1.629840930304,12
2018-09-13 13:00:00,1.4025629599886666,13
2018-09-13 13:15:00,1.4680001497266666,13
2018-09-13 13:30:00,1.5618685404466668,13
2018-09-13 13:45:00,1.3668080647779999,13
2018-09-13 14:00:00,1.5746033827466666,14
2018-09-13 14:15:00,1.4326901276913333,14
2018-09-13 14:30:00,1.5507400194806666,14
2018-09-13 14:45:00,1.473183353742,14
2018-09-13 15:00:00,1.4245107809706667,15
2018-09-13 15:15:00,1.578386298816,15
2018-09-13 15:30:00,1.3458265701926666,15
2018-09-13 15:45:00,1.6176614205046667,15
2018-09-13 16:00:00,1.394151218732,16
2018-09-13 16:15:00,1.544984785716,16
2018-09-13 16:30:00,1.4132160186773333,16
2018-09-13 16:45:00,1.4561515808106666,16
2018-09-13 17:00:00,1.5985089699426667,17
2018-09-13 17:15:00,1.308371480306,17
2018-09-13 17:30:00,1.4866918007526666,17
2018-09-13 17:45:00,1.2191180467586666,17
2018-09-13 18:00:00,1.6056775331500002,18
2018-09-13 18:15:00,1.517680080732,18
2018-09-13 18:30:00,1.3657833496726668,18
2018-09-13 18:45:00,1.6131683349600001,18
2018-09-13 19:00:00,1.3537757237753332,19
2018-09-13 19:15:00,1.63681936264,19
2018-09-13 19:30:00,1.3545411189399998,19
2018-09-13 19:45:00,1.6146758000066666,19
2018-09-13 20:00:00,1.4952218770966668,20
2018-09-13 20:15:00,1.2756484746913332,20
2018-09-13 20:30:00,1.4738011678046665,20
2018-09-13 20:45:00,1.2236418247206666,20
2018-09-13 21:00:00,1.5282408952726667,21
2018-09-13 21:15:00,1.2628245830520002,21
2018-09-13 21:30:00,1.3569848378493332,21
2018-09-13 21:45:00,1.45960893631,21
2018-09-13 22:00:00,1.1957624753293332,22
2018-09-13 22:15:00,1.5101170539846664,22
2018-09-13 22:30:00,1.1746848265313332,22
2018-09-13 22:45:00,1.5146698236453333,22
2018-09-13 23:00:00,1.4606444915126666,23
2018-09-13 23:15:00,1.4027511278779998,23
2018-09-13 23:30:00,1.4675657272333333,23
2018-09-13 23:45:00,1.1389856179539999,23
2018-09-14 00:00:00,1.5360020955399998,0
2018-09-14 00:15:00,1.2958146731046665,0
2018-09-14 00:30:00,1.34729034106,0
2018-09-14 00:45:00,1.4640312671666666,0
2018-09-14 01:00:00,1.245696282386,1
2018-09-14 01:15:00,1.4652050971986665,1
2018-09-14 01:30:00,1.1797536055233333,1
2018-09-14 01:45:00,1.5252596060426666,1
2018-09-14 02:00:00,1.342395917574,2
2018-09-14 02:15:00,1.2651646137233332,2
2018-09-14 02:30:00,1.4964774608606668,2
2018-09-14 02:45:00,1.2398550589859998,2
2018-09-14 03:00:00,1.484194366136,3
2018-09-14 03:15:00,1.3185946782413334,3
2018-09-14 03:30:00,1.5002654711393333,3
2018-09-14 03:45:00,1.4227747758206666,3
2018-09-14 04:00:00,1.2642955541593333,4
2018-09-14 04:15:00,1.5909850041059999,4
2018-09-14 04:30:00,1.359563080468,4
2018-09-14 04:45:00,1.4687204837793333,4
2018-09-14 05:00:00,1.4263940016413335,5
2018-09-14 05:15:00,1.3762854576099999,5
2018-09-14 05:30:00,1.4932825724266665,5
2018-09-14 05:45:00,1.2467863957066667,5
2018-09-14 06:00:00,1.501296750704,6
2018-09-14 06:15:00,1.2959941387166665,6
2018-09-14 06:30:00,1.6131422122319998,6
2018-09-14 06:45:00,1.5740988651899999,6
2018-09-14 07:00:00,1.3538978099826666,7
2018-09-14 07:15:00,1.6260551611573333,7
2018-09-14 07:30:00,1.2484867254893333,7
2018-09-14 07:45:00,1.6547584295273334,7
2018-09-14 08:00:00,1.281416543324,8
2018-09-14 08:15:00,1.50034918785,8
2018-09-14 08:30:00,1.5569151083626667,8
2018-09-14 08:45:00,1.5918650309246667,8
2018-09-14 09:00:00,1.6259069601693334,9
2018-09-14 09:15:00,1.2153098662700001,9
2018-09-14 09:30:00,1.6147751410806668,9
2018-09-14 09:45:00,1.419793287914,9
2018-09-14 10:00:00,1.425363183022,10
2018-09-14 10:15:00,1.565132713318,10
2018-09-14 10:30:00,1.3051770607633335,10
2018-09-14 10:45:00,1.6249745607373332,10
2018-09-14 11:00:00,1.2932140111919999,11
2018-09-14 11:15:00,1.5590342839566667,11
2018-09-14 11:30:00,1.4525111595786666,11
2018-09-14 11:45:00,1.3709444920226665,11
2018-09-14 12:00:00,1.5788850307473334,12
2018-09-14 12:15:00,1.261355805398,12
2018-09-14 12:30:00,1.7491605440786666,12
2018-09-14 12:45:00,1.487620639802,12
2018-09-14 13:00:00,1.5700625101733334,13
2018-09-14 13:15:00,1.7645079056426667,13
2018-09-14 13:30:00,1.3981374502186665,13
2018-09-14 13:45:00,1.5330411593126667,13
2018-09-14 14:00:00,1.2934293270106667,14
2018-09-14 14:15:00,1.5624870618186668,14
2018-09-14 14:30:00,1.4285142103833333,14
2018-09-14 14:45:00,1.5443660815559999,14
2018-09-14 15:00:00,1.6353217522319998,15
2018-09-14 15:15:00,1.3333948135386668,15
2018-09-14 15:30:00,1.6291332801193334,15
2018-09-14 15:45:00,1.3329538265873333,15
2018-09-14 16:00:00,1.520678663254,16
2018-09-14 16:15:00,1.5211547533679999,16
2018-09-14 16:30:00,1.3682187000926667,16
2018-09-14 16:45:00,1.5763734738033333,16
2018-09-14 17:00:00,1.2500520944593334,17
2018-09-14 17:15:00,1.614009157816,17
2018-09-14 17:30:00,1.4802667220433332,17
2018-09-14 17:45:00,1.4980646212906668,17
2018-09-14 18:00:00,1.5491286277773333,18
2018-09-14 18:15:00,1.3040100812913333,18
2018-09-14 18:30:00,1.5997334798173333,18
2018-09-14 18:45:00,1.4381146430953333,18
2018-09-14 19:00:00,1.5397471825273332,19
2018-09-14 19:15:00,1.5458144187926666,19
2018-09-14 19:30:00,1.416328438122,19
2018-09-14 19:45:00,1.478736281395333,19
2018-09-14 20:00:00,1.2809324900293333,20
2018-09-14 20:15:00,1.558551724752,20
2018-09-14 20:30:00,1.5350175937026667,20
2018-09-14 20:45:00,1.4276753187186666,20
2018-09-14 21:00:00,1.6138534625366667,21
2018-09-14 21:15:00,1.2727389415086667,21
2018-09-14 21:30:00,1.5144481579459999,21
2018-09-14 21:45:00,1.284204355874,21
2018-09-14 22:00:00,1.5428225437786667,22
2018-09-14 22:15:00,1.4931793053926665,22
2018-09-14 22:30:00,1.32276529471,22
2018-09-14 22:45:00,1.5610874334973335,22
2018-09-14 23:00:00,1.308757106462,23
2018-09-14 23:15:00,1.4859277645753333,23
2018-09-14 23:30:00,1.3194571653979998,23
2018-09-14 23:45:00,1.4032574892040002,23
2018-09-15 00:00:00,1.5246867020913333,0
2018-09-15 00:15:00,1.2441021839746667,0
2018-09-15 00:30:00,1.580761559803333,0
2018-09-15 00:45:00,1.2644724527986668,0
2018-09-15 01:00:00,1.4611673911413334,1
2018-09-15 01:15:00,1.5277071793866666,1
2018-09-15 01:30:00,1.2322381575886667,1
2018-09-15 01:45:00,1.4777349313106667,1
2018-09-15 02:00:00,1.1420995155946665,2
2018-09-15 02:15:00,1.5860567410773332,2
2018-09-15 02:30:00,1.4562417268746666,2
2018-09-15 02:45:00,1.262924623488,2
2018-09-15 03:00:00,1.5320096572233333,3
2018-09-15 03:15:00,1.2593477010706666,3
2018-09-15 03:30:00,1.533922346432,3
2018-09-15 03:45:00,1.3734766721706668,3
2018-09-15 04:00:00,1.3216240326553332,4
2018-09-15 04:15:00,1.5028664827326668,4
2018-09-15 04:30:00,1.2108595689126667,4
2018-09-15 04:45:00,1.5480444669713334,4
2018-09-15 05:00:00,1.2655407826093332,5
2018-09-15 05:15:00,1.37470957438,5
2018-09-15 05:30:00,1.5266774813326667,5
2018-09-15 05:45:00,1.2653497536966667,5
2018-09-15 06:00:00,1.529233431815333,6
2018-09-15 06:15:00,1.239166927336,6
2018-09-15 06:30:00,1.5076385021213334,6
2018-09-15 06:45:00,1.3836614767700002,6
2018-09-15 07:00:00,1.39376780192,7
2018-09-15 07:15:00,1.6074755986533333,7
2018-09-15 07:30:00,1.2452930768319999,7
2018-09-15 07:45:00,1.5060832182573334,7
2018-09-15 08:00:00,1.3093848784746667,8
2018-09-15 08:15:00,1.551451627412,8
2018-09-15 08:30:00,1.5156738201766666,8
2018-09-15 08:45:00,1.4083008607226666,8
2018-09-15 09:00:00,1.558132425944,9
