appliances_kwh,equipment_kwh,lighting_kwh,hour,day_of_week,month,day_of_month,year,is_weekend,is_work_hour,is_night,is_morning,is_evening,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,total_kwh,appliances_kwh_ratio,equipment_kwh_ratio,lighting_kwh_ratio,appliances_kwh_lag_24h,appliances_kwh_lag_168h,appliances_kwh_lag_48h,equipment_kwh_lag_24h,equipment_kwh_lag_168h,equipment_kwh_lag_48h,lighting_kwh_lag_24h,lighting_kwh_lag_168h,lighting_kwh_lag_48h,appliances_kwh_rolling_24h_mean,appliances_kwh_rolling_24h_std,appliances_kwh_rolling_168h_mean,appliances_kwh_rolling_168h_std,equipment_kwh_rolling_24h_mean,equipment_kwh_rolling_24h_std,equipment_kwh_rolling_168h_mean,equipment_kwh_rolling_168h_std,lighting_kwh_rolling_24h_mean,lighting_kwh_rolling_24h_std,lighting_kwh_rolling_168h_mean,lighting_kwh_rolling_168h_std,appliances_kwh_minus_equipment_kwh,appliances_kwh_div_equipment_kwh,appliances_kwh_minus_lighting_kwh,appliances_kwh_div_lighting_kwh,equipment_kwh_minus_lighting_kwh,equipment_kwh_div_lighting_kwh,appliances_kwh_hourly_zscore,appliances_kwh_dow_deviation,equipment_kwh_hourly_zscore,equipment_kwh_dow_deviation,lighting_kwh_hourly_zscore,lighting_kwh_dow_deviation
2.9211253364873335,3.301397371292,3.314889788628,14,4,1,25,2019,0,1,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,9.537412496407335,0.3062806959002452,0.3461523104443275,0.3475669936554272,2.955026423932167,2.9558312257129997,2.9233887036635,3.4255396326383334,3.7423983891805,3.4362809181214997,3.3756380001703334,3.353051769733667,3.4136283795046665,2.3954737898376526,0.5295134168645304,2.3692975994496743,0.47153661251229423,3.3122644980748466,0.04776875698354588,3.3209004818447516,0.07753694458673278,3.1811891527641527,0.1445630298717966,2.605422642318743,0.577612790980767,-0.3802720348046664,0.8848148247431823,-0.3937644521406667,0.881213410626348,-0.013492417336000262,0.9959297538692578,1.4162316909059607,0.635706465536952,0.48472416010806413,0.11473431551179081,1.245780914305836,0.6321276704465641
2.9145301818846665,3.3368387897813334,3.2787161231046666,15,4,1,25,2019,0,1,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,9.530085094770667,0.3058241508760423,0.3501373551860852,0.34403849393787245,2.9358349243795,3.0093876481056667,2.9178597450256665,3.3832292397813335,3.5715027213098334,3.432434606552667,3.4056910117466668,3.362410060565167,3.4049912532166666,2.3945860922337014,0.5285851919713642,2.3687329716745498,0.4708218161520559,3.3103315626581806,0.045664598032558366,3.3195036727285108,0.07506982997017672,3.1758985324040694,0.13817182910790335,2.6049244641195735,0.5769917548796902,-0.4223086078966669,0.8734405122627033,-0.36418594122000014,0.8889242229134656,0.05812266667666677,1.0177272641163058,1.402590034688549,0.629111310934285,0.6333913268221638,0.15017573400112427,1.185942551067526,0.5959540049232306
2.9190168579419997,3.2667540589970003,3.0763854781785,16,4,1,25,2019,0,1,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,9.2621563951175,0.3151552115315981,0.3526990821186148,0.33214570634978713,2.9193203806878336,3.0801043788588336,2.9129983305936666,3.326436523597,3.425061480204833,3.432244924705,3.1853912711136667,3.063873207569167,3.1588010986643336,2.3945734454526253,0.5285720949405202,2.367774117383378,0.4695266447093914,3.307844793299847,0.04636907203140385,3.318561366649893,0.0747296906127848,3.1713566243651035,0.13963011570067163,2.6049989419208197,0.577052154862403,-0.3477372010550006,0.8935526841706084,-0.15736862023650033,0.9488462608627067,0.19036858081850028,1.0618806005192873,1.4118704376541262,0.6335979869916182,0.3394048330602661,0.08009100321679119,0.8512478373807469,0.393623359997064
2.638586864868333,3.2873280564939997,2.7647848486896667,17,4,1,25,2019,0,1,0,0,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,8.690699770052,0.30361040361339575,0.37825815451847444,0.3181314418681298,2.8676325917245,3.0687897960355004,2.9237087408696665,3.3292743444440003,3.4145608703293333,3.438477408886667,3.1223300298054997,2.9993181228633334,3.1045179168383332,2.385029873500285,0.5216823224686471,2.36521338565024,0.4668459915664695,3.3060970313019307,0.046316720637048586,3.317804028472302,0.07439493289502472,3.1564589084852774,0.16231899445800102,2.6036029105269285,0.5763757877766118,-0.6487411916256667,0.802653954677842,-0.12619798382133363,0.9543552244648825,0.522543207804333,1.1889995917953564,0.8318189014831407,0.3531679939179515,0.4257071890673324,0.10066500071379059,0.3357990604075771,0.08202273050823061
1.8740483462816668,3.274407271544,2.0440669020026667,18,4,1,25,2019,0,0,0,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,7.192522519828334,0.26055508913810055,0.45525158419971845,0.284193326662181,1.8783058424786667,3.0066178480786667,2.918909919262333,3.279307254155,3.417756903171333,3.3642897963523333,3.0155081748963335,2.8945681174605,3.1138206005095,2.38485247782541,0.521862815995734,2.3584719005204957,0.4657043679747724,3.305892865359805,0.04645055171080893,3.3169507568554724,0.07406299284928097,3.1159821887813752,0.27852246789380714,2.5985404032920605,0.5775387861273166,-1.400358925262333,0.5723320866551784,-0.1700185557209999,0.9168233899025394,1.230340369541333,1.6019080727425858,-0.7495802110275847,-0.4113705246687147,0.3715079901606411,0.08774421576379066,-0.8564102902983118,-0.6386952161787693
2.6580281039083333,3.302389423052,2.8315957407159997,19,4,1,25,2019,0,0,0,0,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,8.792013267676332,0.3023230314813699,0.37561242488033675,0.32206454363829357,2.5706018507485,2.9798754731815,2.9211607654896667,3.3530678709343333,3.431407471498,3.3788659850755,3.2757393836973336,2.843299674988,3.195607586701833,2.388495238373736,0.523518281345822,2.3565561423700605,0.4637908636013348,3.303781263364708,0.04535167730605929,3.316182792281389,0.07353610077456181,3.0974762036571524,0.2821773704191938,2.598470737016632,0.5775097901404512,-0.6443613191436666,0.804880274068901,-0.1735676368076664,0.9387032427292118,0.47079368233600016,1.1662644407767597,0.8720318631803482,0.3726092329579518,0.4888855489767776,0.11572636727179075,0.4463174269460311,0.14883362253456367
2.4827784379328337,3.2495975375173334,2.6416189412273337,20,4,1,25,2019,0,0,0,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,8.3739949166775,0.296486738126408,0.38805821711755434,0.3154550447560378,2.3342468738558333,2.7417000571885,2.629426739614167,3.311159833272667,3.4067718744283337,3.3331610123315003,3.193615770340833,2.81188027064,2.8683248440428333,2.394684053543611,0.5237269946403285,2.355014942255443,0.46293275830238056,3.3012161677082363,0.046638916511880915,3.315247230752157,0.07337633180890121,3.074476335777424,0.2961507214646037,2.597457276722509,0.5772823888037534,-0.7668190995844997,0.7640264399725194,-0.15884050329449995,0.93987001652074,0.6079785962899997,1.2301537844090125,0.5095391182055372,0.19735956698245216,0.2674378648132329,0.06293448173712424,0.13205840535692595,-0.04114317695410241
1.8579142630101666,3.2239566286406665,2.0994528194281665,21,4,1,25,2019,0,0,0,0,1,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,7.181323711079,0.25871473529926886,0.4489362627765828,0.2923490019241483,1.8078674475356666,2.1814875404043335,1.7837115228181666,3.255129114787333,3.3429153800016667,3.324383290608333,3.0077893932663335,2.0051465292781665,2.2174469987553334,2.3967693375217154,0.5213833151449324,2.353088910842383,0.4643300465031262,3.2999173141187916,0.04837977825080234,3.3145391429464364,0.07368108118288892,3.0366289785341665,0.35686231154798437,2.5980186236876874,0.5767485841798746,-1.3660423656304999,0.5762838887176744,-0.24153855641799993,0.8849516625556804,1.1245038092125,1.5356175660659923,-0.7829525321683047,-0.42750460794021494,0.1598811857312222,0.037293572860457314,-0.7647910806537629,-0.5833092987532695
1.8023066143203332,3.1602814316751666,1.9453871130953333,22,4,1,25,2019,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,6.907975159090833,0.2609023010090756,0.45748303357985654,0.28161466541106783,1.7974121431516668,2.0380337258186665,1.790355545283,3.271745681763,3.351412781079833,3.278953135014,3.0429845571518332,2.0433535218253334,2.1961418946560003,2.39697327382041,0.5211395871940266,2.3516857732739402,0.46564211083718693,3.2952729703651316,0.05595834172780597,3.313401456342837,0.07457845271149474,2.990895751698479,0.4206432992092124,2.59743549030239,0.5773619470417809,-1.3579748173548334,0.5702994031658082,-0.14308049877500006,0.9264513999235131,1.2148943185798333,1.6245000341586502,-0.8979734031238631,-0.4831122566300483,-0.10721904688706675,-0.026381624105042523,-1.019646085385428,-0.7373750050861028
1.8185037255293333,3.164341255029,1.9325080394755,23,4,1,25,2019,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,6.915353020033834,0.26296614507764293,0.45758202739063036,0.27945182753172665,1.8129751622685,2.1127730687465,1.7439201394721666,3.265909151235667,3.3280631343531666,3.275025383631333,3.077556669711833,1.9376562893404998,2.294354478516167,2.3972036306229447,0.5208713746464219,2.3499341700405045,0.4670974103859055,3.2910409746898543,0.06181028953133699,3.3124269213468605,0.07545031845938713,2.9431853921052986,0.4721680712035773,2.5974048459579553,0.5773973110402627,-1.3458375294996667,0.5746863498490359,-0.11400431394616684,0.9410070687327601,1.2318332155535,1.6374272139575836,-0.8644707127185443,-0.4669151454210483,-0.09018918574999657,-0.022321800751209153,-1.040950608283153,-0.750254078705936
